sagitta_h_mm,x_mm,y_mm,angle_deg,alignment,group,d_lateral_mm,efficiency_pct,k,kQ,Q_rx,M_nH,S21_dB,coupling_regime
35,25,25,40,diagonal,treatment,35.355,6.4152,0.03136369,3.67614,106.84,181.07627,-5.907,overcoupled
35,30,0,40,x-axis,treatment,30.0,3.92834,0.04128264,4.83874,106.84,238.34268,-8.037,overcoupled
35,30,30,40,diagonal,treatment,42.426,17.44017,0.01583196,1.85566,106.84,91.4048,-1.564,overcoupled
35,35,0,40,x-axis,treatment,35.0,6.172,0.03207219,3.75918,106.84,185.16673,-6.075,overcoupled
35,35,35,40,diagonal,treatment,49.497,10.01151,0.00304291,0.35666,106.84,17.56802,-3.974,undercoupled
35,40,0,40,x-axis,treatment,40.0,11.79781,0.02144474,2.51354,106.84,123.80986,-3.261,overcoupled
35,40,40,40,diagonal,treatment,56.569,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,45,0,40,x-axis,treatment,45.0,24.14591,0.01028588,1.20561,106.84,59.38484,-0.151,overcoupled
35,45,45,40,diagonal,treatment,63.64,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,50,0,40,x-axis,treatment,50.0,7.37068,0.00251803,0.29514,106.84,14.5377,-5.304,undercoupled
35,50,50,40,diagonal,treatment,70.711,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,55,0,40,x-axis,treatment,55.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,55,55,40,diagonal,treatment,77.782,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,60,0,40,x-axis,treatment,60.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,60,60,40,diagonal,treatment,84.853,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,65,0,40,x-axis,treatment,65.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,65,65,40,diagonal,treatment,91.924,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,70,0,40,x-axis,treatment,70.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,70,70,40,diagonal,treatment,98.995,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,75,0,40,x-axis,treatment,75.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,80,0,40,x-axis,treatment,80.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,85,0,40,x-axis,treatment,85.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,90,0,40,x-axis,treatment,90.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,95,0,40,x-axis,treatment,95.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,100,0,40,x-axis,treatment,100.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,0,50,x-axis,treatment,0.0,2.21381,0.05604221,6.5687,106.84,323.55613,-10.528,overcoupled
35,0,5,50,y-axis,treatment,5.0,2.25933,0.05544771,6.49902,106.84,320.12382,-10.44,overcoupled
35,0,10,50,y-axis,treatment,10.0,2.40448,0.05366421,6.28998,106.84,309.82692,-10.169,overcoupled
35,0,15,50,y-axis,treatment,15.0,2.67877,0.05069172,5.94157,106.84,292.66541,-9.7,overcoupled
35,0,20,50,y-axis,treatment,20.0,3.14687,0.04653023,5.45381,106.84,268.6393,-9.001,overcoupled
35,0,25,50,y-axis,treatment,25.0,3.94638,0.04117974,4.82667,106.84,237.74858,-8.017,overcoupled
35,0,30,50,y-axis,treatment,30.0,5.39208,0.03464025,4.06018,106.84,199.99326,-6.662,overcoupled
35,0,35,50,y-axis,treatment,35.0,8.29856,0.02691176,3.15433,106.84,155.37333,-4.789,overcoupled
35,0,40,50,y-axis,treatment,40.0,14.98545,0.01799428,2.10911,106.84,103.88881,-2.223,overcoupled
35,0,45,50,y-axis,treatment,45.0,24.99666,0.00863087,1.01162,106.84,49.8298,-0.001,critical
35,0,50,50,y-axis,treatment,50.0,5.44474,0.00211288,0.24765,106.84,12.19858,-6.62,undercoupled
35,0,55,50,y-axis,treatment,55.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,60,50,y-axis,treatment,60.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,65,50,y-axis,treatment,65.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,70,50,y-axis,treatment,70.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,75,50,y-axis,treatment,75.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,80,50,y-axis,treatment,80.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,85,50,y-axis,treatment,85.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,90,50,y-axis,treatment,90.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,95,50,y-axis,treatment,95.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,100,50,y-axis,treatment,100.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,5,0,50,x-axis,treatment,5.0,2.25933,0.05544771,6.49902,106.84,320.12382,-10.44,overcoupled
35,5,5,50,diagonal,treatment,7.071,2.30624,0.05485321,6.42934,106.84,316.69152,-10.35,overcoupled
35,10,0,50,x-axis,treatment,10.0,2.40448,0.05366421,6.28998,106.84,309.82692,-10.169,overcoupled
35,10,10,50,diagonal,treatment,14.142,2.62035,0.05128622,6.01125,106.84,296.09771,-9.796,overcoupled
35,15,0,50,x-axis,treatment,15.0,2.67877,0.05069172,5.94157,106.84,292.66541,-9.7,overcoupled
35,15,15,50,diagonal,treatment,21.213,3.30265,0.04534123,5.31444,106.84,261.77469,-8.791,overcoupled
35,20,0,50,x-axis,treatment,20.0,3.14687,0.04653023,5.45381,106.84,268.6393,-9.001,overcoupled
35,20,20,50,diagonal,treatment,28.284,4.78945,0.03701824,4.33891,106.84,213.72247,-7.177,overcoupled
35,25,0,50,x-axis,treatment,25.0,3.94638,0.04117974,4.82667,106.84,237.74858,-8.017,overcoupled
35,25,25,50,diagonal,treatment,35.355,8.60576,0.02631726,3.08464,106.84,151.94103,-4.632,overcoupled
35,30,0,50,x-axis,treatment,30.0,5.39208,0.03464025,4.06018,106.84,199.99326,-6.662,overcoupled
35,30,30,50,diagonal,treatment,42.426,20.6741,0.01328459,1.55709,106.84,76.69774,-0.825,overcoupled
35,35,0,50,x-axis,treatment,35.0,8.29856,0.02691176,3.15433,106.84,155.37333,-4.789,overcoupled
35,35,35,50,diagonal,treatment,49.497,7.54445,0.0025533,0.29927,106.84,14.74132,-5.203,undercoupled
35,40,0,50,x-axis,treatment,40.0,14.98545,0.01799428,2.10911,106.84,103.88881,-2.223,overcoupled
35,40,40,50,diagonal,treatment,56.569,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,45,0,50,x-axis,treatment,45.0,24.99666,0.00863087,1.01162,106.84,49.8298,-0.001,critical
35,45,45,50,diagonal,treatment,63.64,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,50,0,50,x-axis,treatment,50.0,5.44474,0.00211288,0.24765,106.84,12.19858,-6.62,undercoupled
35,50,50,50,diagonal,treatment,70.711,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,55,0,50,x-axis,treatment,55.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,55,55,50,diagonal,treatment,77.782,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,60,0,50,x-axis,treatment,60.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,60,60,50,diagonal,treatment,84.853,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,65,0,50,x-axis,treatment,65.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,65,65,50,diagonal,treatment,91.924,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,70,0,50,x-axis,treatment,70.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,70,70,50,diagonal,treatment,98.995,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,75,0,50,x-axis,treatment,75.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,80,0,50,x-axis,treatment,80.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,85,0,50,x-axis,treatment,85.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,90,0,50,x-axis,treatment,90.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,95,0,50,x-axis,treatment,95.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,100,0,50,x-axis,treatment,100.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,0,60,x-axis,treatment,0.0,3.55293,0.0435931,5.10954,106.84,251.68199,-8.474,overcoupled
35,0,5,60,y-axis,treatment,5.0,3.62376,0.04313066,5.05534,106.84,249.01213,-8.388,overcoupled
35,0,10,60,y-axis,treatment,10.0,3.84902,0.04174335,4.89274,106.84,241.00256,-8.126,overcoupled
35,0,15,60,y-axis,treatment,15.0,4.2722,0.03943116,4.62172,106.84,227.65327,-7.673,overcoupled
35,0,20,60,y-axis,treatment,20.0,4.98685,0.03619409,4.24231,106.84,208.96428,-7.001,overcoupled
35,0,25,60,y-axis,treatment,25.0,6.1854,0.03203215,3.75449,106.84,184.93556,-6.066,overcoupled
35,0,30,60,y-axis,treatment,30.0,8.28167,0.02694533,3.15826,106.84,155.56714,-4.798,overcoupled
35,0,35,60,y-axis,treatment,35.0,12.21537,0.02093363,2.45363,106.84,120.859,-3.11,overcoupled
35,0,40,60,y-axis,treatment,40.0,19.75081,0.01399706,1.64059,106.84,80.81114,-1.024,overcoupled
35,0,45,60,y-axis,treatment,45.0,23.61744,0.00671363,0.7869,106.84,38.7607,-0.247,undercoupled
35,0,50,60,y-axis,treatment,50.0,3.45012,0.00164353,0.19264,106.84,9.48881,-8.601,undercoupled
35,0,55,60,y-axis,treatment,55.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,60,60,y-axis,treatment,60.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,65,60,y-axis,treatment,65.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,70,60,y-axis,treatment,70.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,75,60,y-axis,treatment,75.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,80,60,y-axis,treatment,80.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,85,60,y-axis,treatment,85.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,90,60,y-axis,treatment,90.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,95,60,y-axis,treatment,95.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,100,60,y-axis,treatment,100.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,5,0,60,x-axis,treatment,5.0,3.62376,0.04313066,5.05534,106.84,249.01213,-8.388,overcoupled
35,5,5,60,diagonal,treatment,7.071,3.69667,0.04266822,5.00114,106.84,246.34227,-8.301,overcoupled
35,10,0,60,x-axis,treatment,10.0,3.84902,0.04174335,4.89274,106.84,241.00256,-8.126,overcoupled
35,10,10,60,diagonal,treatment,14.142,4.18235,0.0398936,4.67593,106.84,230.32313,-7.765,overcoupled
35,15,0,60,x-axis,treatment,15.0,4.2722,0.03943116,4.62172,106.84,227.65327,-7.673,overcoupled
35,15,15,60,diagonal,treatment,21.213,5.22257,0.03526921,4.1339,106.84,203.62456,-6.801,overcoupled
35,20,0,60,x-axis,treatment,20.0,4.98685,0.03619409,4.24231,106.84,208.96428,-7.001,overcoupled
35,20,20,60,diagonal,treatment,28.284,7.41901,0.02879508,3.37507,106.84,166.24657,-5.276,overcoupled
35,25,0,60,x-axis,treatment,25.0,6.1854,0.03203215,3.75449,106.84,184.93556,-6.066,overcoupled
35,25,25,60,diagonal,treatment,35.355,12.60883,0.0204712,2.39943,106.84,118.18914,-2.973,overcoupled
35,30,0,60,x-axis,treatment,30.0,8.28167,0.02694533,3.15826,106.84,155.56714,-4.798,overcoupled
35,30,30,60,diagonal,treatment,42.426,24.10415,0.01033358,1.2112,106.84,59.66025,-0.158,overcoupled
35,35,0,60,x-axis,treatment,35.0,12.21537,0.02093363,2.45363,106.84,120.859,-3.11,overcoupled
35,35,35,60,diagonal,treatment,49.497,4.87639,0.00198612,0.23279,106.84,11.46671,-7.098,undercoupled
35,40,0,60,x-axis,treatment,40.0,19.75081,0.01399706,1.64059,106.84,80.81114,-1.024,overcoupled
35,40,40,60,diagonal,treatment,56.569,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,45,0,60,x-axis,treatment,45.0,23.61744,0.00671363,0.7869,106.84,38.7607,-0.247,undercoupled
35,45,45,60,diagonal,treatment,63.64,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,50,0,60,x-axis,treatment,50.0,3.45012,0.00164353,0.19264,106.84,9.48881,-8.601,undercoupled
35,50,50,60,diagonal,treatment,70.711,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,55,0,60,x-axis,treatment,55.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,55,55,60,diagonal,treatment,77.782,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,60,0,60,x-axis,treatment,60.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,60,60,60,diagonal,treatment,84.853,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,65,0,60,x-axis,treatment,65.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,65,65,60,diagonal,treatment,91.924,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,70,0,60,x-axis,treatment,70.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,70,70,60,diagonal,treatment,98.995,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,75,0,60,x-axis,treatment,75.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,80,0,60,x-axis,treatment,80.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,85,0,60,x-axis,treatment,85.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,90,0,60,x-axis,treatment,90.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,95,0,60,x-axis,treatment,95.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,100,0,60,x-axis,treatment,100.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,0,70,x-axis,treatment,0.0,6.99407,0.02981944,3.49513,106.84,172.16062,-5.532,overcoupled
35,0,5,70,y-axis,treatment,5.0,7.1216,0.02950311,3.45806,106.84,170.33433,-5.454,overcoupled
35,0,10,70,y-axis,treatment,10.0,7.52415,0.02855413,3.34683,106.84,164.85546,-5.215,overcoupled
35,0,15,70,y-axis,treatment,15.0,8.26802,0.0269725,3.16145,106.84,155.72401,-4.805,overcoupled
35,0,20,70,y-axis,treatment,20.0,9.48782,0.02475822,2.90191,106.84,142.93998,-4.208,overcoupled
35,0,25,70,y-axis,treatment,25.0,11.43201,0.02191128,2.56822,106.84,126.50338,-3.398,overcoupled
35,0,30,70,y-axis,treatment,30.0,14.53174,0.01843169,2.16038,106.84,106.41419,-2.356,overcoupled
35,0,35,70,y-axis,treatment,35.0,19.33504,0.01431945,1.67838,106.84,82.67242,-1.116,overcoupled
35,0,40,70,y-axis,treatment,40.0,24.67046,0.00957455,1.12223,106.84,55.27808,-0.058,overcoupled
35,0,45,70,y-axis,treatment,45.0,17.4182,0.00459239,0.53827,106.84,26.51388,-1.569,undercoupled
35,0,50,70,y-axis,treatment,50.0,1.67762,0.00112424,0.13177,106.84,6.49073,-11.732,undercoupled
35,0,55,70,y-axis,treatment,55.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,60,70,y-axis,treatment,60.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,65,70,y-axis,treatment,65.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,70,70,y-axis,treatment,70.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,75,70,y-axis,treatment,75.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,80,70,y-axis,treatment,80.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,85,70,y-axis,treatment,85.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,90,70,y-axis,treatment,90.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,95,70,y-axis,treatment,95.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,100,70,y-axis,treatment,100.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,5,0,70,x-axis,treatment,5.0,7.1216,0.02950311,3.45806,106.84,170.33433,-5.454,overcoupled
35,5,5,70,diagonal,treatment,7.071,7.25239,0.02918678,3.42098,106.84,168.50804,-5.375,overcoupled
35,10,0,70,x-axis,treatment,10.0,7.52415,0.02855413,3.34683,106.84,164.85546,-5.215,overcoupled
35,10,10,70,diagonal,treatment,14.142,8.11143,0.02728883,3.19852,106.84,157.5503,-4.888,overcoupled
35,15,0,70,x-axis,treatment,15.0,8.26802,0.0269725,3.16145,106.84,155.72401,-4.805,overcoupled
35,15,15,70,diagonal,treatment,21.213,9.88019,0.02412556,2.82776,106.84,139.2874,-4.032,overcoupled
35,20,0,70,x-axis,treatment,20.0,9.48782,0.02475822,2.90191,106.84,142.93998,-4.208,overcoupled
35,20,20,70,diagonal,treatment,28.284,13.30205,0.019697,2.30868,106.84,113.71935,-2.74,overcoupled
35,25,0,70,x-axis,treatment,25.0,11.43201,0.02191128,2.56822,106.84,126.50338,-3.398,overcoupled
35,25,25,70,diagonal,treatment,35.355,19.74297,0.01400312,1.64131,106.84,80.84613,-1.025,overcoupled
35,30,0,70,x-axis,treatment,30.0,14.53174,0.01843169,2.16038,106.84,106.41419,-2.356,overcoupled
35,30,30,70,diagonal,treatment,42.426,24.13566,0.00706858,0.82851,106.84,40.81001,-0.153,undercoupled
35,35,0,70,x-axis,treatment,35.0,19.33504,0.01431945,1.67838,106.84,82.67242,-1.116,overcoupled
35,35,35,70,diagonal,treatment,49.497,2.41185,0.00135858,0.15924,106.84,7.84369,-10.156,undercoupled
35,40,0,70,x-axis,treatment,40.0,24.67046,0.00957455,1.12223,106.84,55.27808,-0.058,overcoupled
35,40,40,70,diagonal,treatment,56.569,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,45,0,70,x-axis,treatment,45.0,17.4182,0.00459239,0.53827,106.84,26.51388,-1.569,undercoupled
35,45,45,70,diagonal,treatment,63.64,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,50,0,70,x-axis,treatment,50.0,1.67762,0.00112424,0.13177,106.84,6.49073,-11.732,undercoupled
35,50,50,70,diagonal,treatment,70.711,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,55,0,70,x-axis,treatment,55.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,55,55,70,diagonal,treatment,77.782,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,60,0,70,x-axis,treatment,60.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,60,60,70,diagonal,treatment,84.853,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,65,0,70,x-axis,treatment,65.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,65,65,70,diagonal,treatment,91.924,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,70,0,70,x-axis,treatment,70.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,70,70,70,diagonal,treatment,98.995,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,75,0,70,x-axis,treatment,75.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,80,0,70,x-axis,treatment,80.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,85,0,70,x-axis,treatment,85.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,90,0,70,x-axis,treatment,90.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,95,0,70,x-axis,treatment,95.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,100,0,70,x-axis,treatment,100.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,0,80,x-axis,treatment,0.0,18.29321,0.01513972,1.77453,106.84,87.40824,-1.357,overcoupled
35,0,5,80,y-axis,treatment,5.0,18.49488,0.01497912,1.7557,106.84,86.48101,-1.309,overcoupled
35,0,10,80,y-axis,treatment,10.0,19.10689,0.01449731,1.69923,106.84,83.69931,-1.168,overcoupled
35,0,15,80,y-axis,treatment,15.0,20.14296,0.0136943,1.60511,106.84,79.06315,-0.938,overcoupled
35,0,20,80,y-axis,treatment,20.0,21.59174,0.01257008,1.47334,106.84,72.57253,-0.637,overcoupled
35,0,25,80,y-axis,treatment,25.0,23.31888,0.01112465,1.30392,106.84,64.22745,-0.302,overcoupled
35,0,30,80,y-axis,treatment,30.0,24.78756,0.00935801,1.09685,106.84,54.0279,-0.037,overcoupled
35,0,35,80,y-axis,treatment,35.0,24.3707,0.00727017,0.85214,106.84,41.97389,-0.111,undercoupled
35,0,40,80,y-axis,treatment,40.0,18.5015,0.00486113,0.56977,106.84,28.06542,-1.307,undercoupled
35,0,45,80,y-axis,treatment,45.0,6.46666,0.00233162,0.27329,106.84,13.46145,-5.873,undercoupled
35,0,50,80,y-axis,treatment,50.0,0.44361,0.00057079,0.0669,106.84,3.29543,-17.509,undercoupled
35,0,55,80,y-axis,treatment,55.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,60,80,y-axis,treatment,60.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,65,80,y-axis,treatment,65.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,70,80,y-axis,treatment,70.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,75,80,y-axis,treatment,75.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,80,80,y-axis,treatment,80.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,85,80,y-axis,treatment,85.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,90,80,y-axis,treatment,90.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,95,80,y-axis,treatment,95.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,100,80,y-axis,treatment,100.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,5,0,80,x-axis,treatment,5.0,18.49488,0.01497912,1.7557,106.84,86.48101,-1.309,overcoupled
35,5,5,80,diagonal,treatment,7.071,18.69778,0.01481852,1.73688,106.84,85.55377,-1.261,overcoupled
35,10,0,80,x-axis,treatment,10.0,19.10689,0.01449731,1.69923,106.84,83.69931,-1.168,overcoupled
35,10,10,80,diagonal,treatment,14.142,19.93481,0.0138549,1.62393,106.84,79.99038,-0.983,overcoupled
35,15,0,80,x-axis,treatment,15.0,20.14296,0.0136943,1.60511,106.84,79.06315,-0.938,overcoupled
35,15,15,80,diagonal,treatment,21.213,21.99563,0.01224887,1.43569,106.84,70.71807,-0.556,overcoupled
35,20,0,80,x-axis,treatment,20.0,21.59174,0.01257008,1.47334,106.84,72.57253,-0.637,overcoupled
35,20,20,80,diagonal,treatment,28.284,24.37971,0.01000043,1.17215,106.84,57.73683,-0.109,overcoupled
35,25,0,80,x-axis,treatment,25.0,23.31888,0.01112465,1.30392,106.84,64.22745,-0.302,overcoupled
35,25,25,80,diagonal,treatment,35.355,24.18683,0.00710957,0.83331,106.84,41.04666,-0.144,undercoupled
35,30,0,80,x-axis,treatment,30.0,24.78756,0.00935801,1.09685,106.84,54.0279,-0.037,overcoupled
35,30,30,80,diagonal,treatment,42.426,12.77382,0.00358881,0.42064,106.84,20.71979,-2.916,undercoupled
35,35,0,80,x-axis,treatment,35.0,24.3707,0.00727017,0.85214,106.84,41.97389,-0.111,undercoupled
35,35,35,80,diagonal,treatment,49.497,0.64518,0.00068977,0.08085,106.84,3.98235,-15.883,undercoupled
35,40,0,80,x-axis,treatment,40.0,18.5015,0.00486113,0.56977,106.84,28.06542,-1.307,undercoupled
35,40,40,80,diagonal,treatment,56.569,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,45,0,80,x-axis,treatment,45.0,6.46666,0.00233162,0.27329,106.84,13.46145,-5.873,undercoupled
35,45,45,80,diagonal,treatment,63.64,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,50,0,80,x-axis,treatment,50.0,0.44361,0.00057079,0.0669,106.84,3.29543,-17.509,undercoupled
35,50,50,80,diagonal,treatment,70.711,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,55,0,80,x-axis,treatment,55.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,55,55,80,diagonal,treatment,77.782,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,60,0,80,x-axis,treatment,60.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,60,60,80,diagonal,treatment,84.853,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,65,0,80,x-axis,treatment,65.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,65,65,80,diagonal,treatment,91.924,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,70,0,80,x-axis,treatment,70.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,70,70,80,diagonal,treatment,98.995,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,75,0,80,x-axis,treatment,75.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,80,0,80,x-axis,treatment,80.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,85,0,80,x-axis,treatment,85.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,90,0,80,x-axis,treatment,90.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,95,0,80,x-axis,treatment,95.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,100,0,80,x-axis,treatment,100.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,0,90,x-axis,treatment,0.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,5,90,y-axis,treatment,5.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,10,90,y-axis,treatment,10.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,15,90,y-axis,treatment,15.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,20,90,y-axis,treatment,20.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,25,90,y-axis,treatment,25.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,30,90,y-axis,treatment,30.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,35,90,y-axis,treatment,35.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,40,90,y-axis,treatment,40.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,45,90,y-axis,treatment,45.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,50,90,y-axis,treatment,50.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
