sagitta_h_mm,x_mm,y_mm,angle_deg,alignment,group,d_lateral_mm,efficiency_pct,k,kQ,Q_rx,M_nH,S21_dB,coupling_regime
20,40,0,0,x-axis,treatment,40.0,6.2719,0.02976066,3.72452,121.8,183.45941,-6.005,overcoupled
20,40,40,0,diagonal,treatment,56.569,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,45,0,0,x-axis,treatment,45.0,18.09437,0.01432858,1.79321,121.8,88.32846,-1.404,overcoupled
20,45,45,0,diagonal,treatment,63.64,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,50,0,0,x-axis,treatment,50.0,13.62206,0.00352214,0.44079,121.8,21.71221,-2.637,undercoupled
20,50,50,0,diagonal,treatment,70.711,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,55,0,0,x-axis,treatment,55.0,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,55,55,0,diagonal,treatment,77.782,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,60,0,0,x-axis,treatment,60.0,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,60,60,0,diagonal,treatment,84.853,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,65,0,0,x-axis,treatment,65.0,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,65,65,0,diagonal,treatment,91.924,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,70,0,0,x-axis,treatment,70.0,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,70,70,0,diagonal,treatment,98.995,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,75,0,0,x-axis,treatment,75.0,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,80,0,0,x-axis,treatment,80.0,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,85,0,0,x-axis,treatment,85.0,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,90,0,0,x-axis,treatment,90.0,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,95,0,0,x-axis,treatment,95.0,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
20,100,0,0,x-axis,treatment,100.0,0.0,0.0,0.0,121.8,0.0,-240.0,undercoupled
25,0,0,0,x-axis,treatment,0.0,0.80008,0.090226,11.08964,117.48,546.24465,-14.948,overcoupled
25,0,5,0,y-axis,treatment,5.0,0.81702,0.08926982,10.97211,117.48,540.45581,-14.857,overcoupled
25,0,10,0,y-axis,treatment,10.0,0.8712,0.08640131,10.61954,117.48,523.08928,-14.578,overcoupled
25,0,15,0,y-axis,treatment,15.0,0.97419,0.08162044,10.03193,117.48,494.14506,-14.093,overcoupled
25,0,20,0,y-axis,treatment,20.0,1.15178,0.07492724,9.20927,117.48,453.62316,-13.366,overcoupled
25,0,25,0,y-axis,treatment,25.0,1.46064,0.06632168,8.15157,117.48,401.52358,-12.334,overcoupled
25,0,30,0,y-axis,treatment,30.0,2.03813,0.05580379,6.85882,117.48,337.84631,-10.887,overcoupled
25,0,35,0,y-axis,treatment,35.0,3.28353,0.04337354,5.33102,117.48,262.59135,-8.816,overcoupled
25,0,40,0,y-axis,treatment,40.0,6.75198,0.02903096,3.56818,117.48,175.75871,-5.685,overcoupled
25,0,45,0,y-axis,treatment,45.0,18.9288,0.01395801,1.71557,117.48,84.50434,-1.208,overcoupled
25,0,50,0,y-axis,treatment,50.0,12.79189,0.00342586,0.42107,117.48,20.74075,-2.91,undercoupled
25,0,55,0,y-axis,treatment,55.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,0,60,0,y-axis,treatment,60.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,0,65,0,y-axis,treatment,65.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,0,70,0,y-axis,treatment,70.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,0,75,0,y-axis,treatment,75.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,0,80,0,y-axis,treatment,80.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,0,85,0,y-axis,treatment,85.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,0,90,0,y-axis,treatment,90.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,0,95,0,y-axis,treatment,95.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,0,100,0,y-axis,treatment,100.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,5,0,0,x-axis,treatment,5.0,0.81702,0.08926982,10.97211,117.48,540.45581,-14.857,overcoupled
25,5,5,0,diagonal,treatment,7.071,0.83451,0.08831365,10.85459,117.48,534.66696,-14.765,overcoupled
25,10,0,0,x-axis,treatment,10.0,0.8712,0.08640131,10.61954,117.48,523.08928,-14.578,overcoupled
25,10,10,0,diagonal,treatment,14.142,0.95219,0.08257662,10.14945,117.48,499.93391,-14.192,overcoupled
25,15,0,0,x-axis,treatment,15.0,0.97419,0.08162044,10.03193,117.48,494.14506,-14.093,overcoupled
25,15,15,0,diagonal,treatment,21.213,1.2114,0.07301489,8.97423,117.48,442.04548,-13.147,overcoupled
25,20,0,0,x-axis,treatment,20.0,1.15178,0.07492724,9.20927,117.48,453.62316,-13.366,overcoupled
25,20,20,0,diagonal,treatment,28.284,1.79432,0.05962848,7.32891,117.48,361.00168,-11.44,overcoupled
25,25,0,0,x-axis,treatment,25.0,1.46064,0.06632168,8.15157,117.48,401.52358,-12.334,overcoupled
25,25,25,0,diagonal,treatment,35.355,3.42262,0.04241737,5.2135,117.48,256.80251,-8.636,overcoupled
25,30,0,0,x-axis,treatment,30.0,2.03813,0.05580379,6.85882,117.48,337.84631,-10.887,overcoupled
25,30,30,0,diagonal,treatment,42.426,10.99173,0.02145507,2.63703,117.48,129.89292,-3.569,overcoupled
25,35,0,0,x-axis,treatment,35.0,3.28353,0.04337354,5.33102,117.48,262.59135,-8.816,overcoupled
25,35,35,0,diagonal,treatment,49.497,16.3334,0.00413922,0.50875,117.48,25.05959,-1.849,undercoupled
25,40,0,0,x-axis,treatment,40.0,6.75198,0.02903096,3.56818,117.48,175.75871,-5.685,overcoupled
25,40,40,0,diagonal,treatment,56.569,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,45,0,0,x-axis,treatment,45.0,18.9288,0.01395801,1.71557,117.48,84.50434,-1.208,overcoupled
25,45,45,0,diagonal,treatment,63.64,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,50,0,0,x-axis,treatment,50.0,12.79189,0.00342586,0.42107,117.48,20.74075,-2.91,undercoupled
25,50,50,0,diagonal,treatment,70.711,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,55,0,0,x-axis,treatment,55.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,55,55,0,diagonal,treatment,77.782,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,60,0,0,x-axis,treatment,60.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,60,60,0,diagonal,treatment,84.853,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,65,0,0,x-axis,treatment,65.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,65,65,0,diagonal,treatment,91.924,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,70,0,0,x-axis,treatment,70.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,70,70,0,diagonal,treatment,98.995,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,75,0,0,x-axis,treatment,75.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,80,0,0,x-axis,treatment,80.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,85,0,0,x-axis,treatment,85.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,90,0,0,x-axis,treatment,90.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,95,0,0,x-axis,treatment,95.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
25,100,0,0,x-axis,treatment,100.0,0.0,0.0,0.0,117.48,0.0,-240.0,undercoupled
30,0,0,0,x-axis,treatment,0.0,0.86839,0.08848736,10.63707,112.38,523.95262,-14.592,overcoupled
30,0,5,0,y-axis,treatment,5.0,0.88676,0.08754912,10.52429,112.38,518.3971,-14.501,overcoupled
30,0,10,0,y-axis,treatment,10.0,0.94551,0.08473439,10.18593,112.38,501.73053,-14.223,overcoupled
30,0,15,0,y-axis,treatment,15.0,1.05715,0.08004319,9.622,112.38,473.95292,-13.738,overcoupled
30,0,20,0,y-axis,treatment,20.0,1.2496,0.07347551,8.8325,112.38,435.06426,-13.012,overcoupled
30,0,25,0,y-axis,treatment,25.0,1.58407,0.06503135,7.81742,112.38,385.06456,-11.982,overcoupled
30,0,30,0,y-axis,treatment,30.0,2.20862,0.0547107,6.57678,112.38,323.95382,-10.538,overcoupled
30,0,35,0,y-axis,treatment,35.0,3.55163,0.04251358,5.11056,112.38,251.73203,-8.475,overcoupled
30,0,40,0,y-axis,treatment,40.0,7.26029,0.02843997,3.41877,112.38,168.39919,-5.37,overcoupled
30,0,45,0,y-axis,treatment,45.0,19.73916,0.01365651,1.64165,112.38,80.86315,-1.026,overcoupled
30,0,50,0,y-axis,treatment,50.0,11.99265,0.00334724,0.40237,112.38,19.81971,-3.19,undercoupled
30,0,55,0,y-axis,treatment,55.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,0,60,0,y-axis,treatment,60.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,0,65,0,y-axis,treatment,65.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,0,70,0,y-axis,treatment,70.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,0,75,0,y-axis,treatment,75.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,0,80,0,y-axis,treatment,80.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,0,85,0,y-axis,treatment,85.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,0,90,0,y-axis,treatment,90.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,0,95,0,y-axis,treatment,95.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,0,100,0,y-axis,treatment,100.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,5,0,0,x-axis,treatment,5.0,0.88676,0.08754912,10.52429,112.38,518.3971,-14.501,overcoupled
30,5,5,0,diagonal,treatment,7.071,0.90573,0.08661088,10.4115,112.38,512.84157,-14.409,overcoupled
30,10,0,0,x-axis,treatment,10.0,0.94551,0.08473439,10.18593,112.38,501.73053,-14.223,overcoupled
30,10,10,0,diagonal,treatment,14.142,1.03331,0.08098143,9.73478,112.38,479.50844,-13.837,overcoupled
30,15,0,0,x-axis,treatment,15.0,1.05715,0.08004319,9.622,112.38,473.95292,-13.738,overcoupled
30,15,15,0,diagonal,treatment,21.213,1.31419,0.07159903,8.60692,112.38,423.95322,-12.793,overcoupled
30,20,0,0,x-axis,treatment,20.0,1.2496,0.07347551,8.8325,112.38,435.06426,-13.012,overcoupled
30,20,20,0,diagonal,treatment,28.284,1.94507,0.05846367,7.02792,112.38,346.1759,-11.09,overcoupled
30,25,0,0,x-axis,treatment,25.0,1.58407,0.06503135,7.81742,112.38,385.06456,-11.982,overcoupled
30,25,25,0,diagonal,treatment,35.355,3.70127,0.04157534,4.99777,112.38,246.1765,-8.296,overcoupled
30,30,0,0,x-axis,treatment,30.0,2.20862,0.0547107,6.57678,112.38,323.95382,-10.538,overcoupled
30,30,30,0,diagonal,treatment,42.426,11.71848,0.02100668,2.52521,112.38,124.38504,-3.291,overcoupled
30,35,0,0,x-axis,treatment,35.0,3.55163,0.04251358,5.11056,112.38,251.73203,-8.475,overcoupled
30,35,35,0,diagonal,treatment,49.497,15.46403,0.00404462,0.4862,112.38,23.94904,-2.086,undercoupled
30,40,0,0,x-axis,treatment,40.0,7.26029,0.02843997,3.41877,112.38,168.39919,-5.37,overcoupled
30,40,40,0,diagonal,treatment,56.569,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,45,0,0,x-axis,treatment,45.0,19.73916,0.01365651,1.64165,112.38,80.86315,-1.026,overcoupled
30,45,45,0,diagonal,treatment,63.64,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,50,0,0,x-axis,treatment,50.0,11.99265,0.00334724,0.40237,112.38,19.81971,-3.19,undercoupled
30,50,50,0,diagonal,treatment,70.711,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,55,0,0,x-axis,treatment,55.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,55,55,0,diagonal,treatment,77.782,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,60,0,0,x-axis,treatment,60.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,60,60,0,diagonal,treatment,84.853,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,65,0,0,x-axis,treatment,65.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,65,65,0,diagonal,treatment,91.924,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,70,0,0,x-axis,treatment,70.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,70,70,0,diagonal,treatment,98.995,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,75,0,0,x-axis,treatment,75.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,80,0,0,x-axis,treatment,80.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,85,0,0,x-axis,treatment,85.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,90,0,0,x-axis,treatment,90.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,95,0,0,x-axis,treatment,95.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
30,100,0,0,x-axis,treatment,100.0,0.0,0.0,0.0,112.38,0.0,-240.0,undercoupled
35,0,0,0,x-axis,treatment,0.0,0.9395,0.0871862,10.21909,106.84,503.36397,-14.25,overcoupled
35,0,5,0,y-axis,treatment,5.0,0.95936,0.08626133,10.11068,106.84,498.02426,-14.16,overcoupled
35,0,10,0,y-axis,treatment,10.0,1.02285,0.0834867,9.78547,106.84,482.00512,-13.881,overcoupled
35,0,15,0,y-axis,treatment,15.0,1.14347,0.07886232,9.24345,106.84,455.30655,-13.397,overcoupled
35,0,20,0,y-axis,treatment,20.0,1.3513,0.07238818,8.48461,106.84,417.92855,-12.672,overcoupled
35,0,25,0,y-axis,treatment,25.0,1.71226,0.0640643,7.50897,106.84,369.87113,-11.644,overcoupled
35,0,30,0,y-axis,treatment,30.0,2.3853,0.05389066,6.31652,106.84,311.13428,-10.204,overcoupled
35,0,35,0,y-axis,treatment,35.0,3.82808,0.04186727,4.90726,106.84,241.718,-8.15,overcoupled
35,0,40,0,y-axis,treatment,40.0,7.7766,0.02799412,3.28119,106.84,161.62229,-5.072,overcoupled
35,0,45,0,y-axis,treatment,45.0,20.48926,0.01342726,1.57381,106.84,77.52141,-0.864,overcoupled
35,0,50,0,y-axis,treatment,50.0,11.25457,0.00328706,0.38528,106.84,18.97763,-3.466,undercoupled
35,0,55,0,y-axis,treatment,55.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,60,0,y-axis,treatment,60.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,65,0,y-axis,treatment,65.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,70,0,y-axis,treatment,70.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,75,0,y-axis,treatment,75.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,80,0,y-axis,treatment,80.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,85,0,y-axis,treatment,85.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,90,0,y-axis,treatment,90.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,95,0,y-axis,treatment,95.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,0,100,0,y-axis,treatment,100.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,5,0,0,x-axis,treatment,5.0,0.95936,0.08626133,10.11068,106.84,498.02426,-14.16,overcoupled
35,5,5,0,diagonal,treatment,7.071,0.97986,0.08533645,10.00228,106.84,492.68455,-14.068,overcoupled
35,10,0,0,x-axis,treatment,10.0,1.02285,0.0834867,9.78547,106.84,482.00512,-13.881,overcoupled
35,10,10,0,diagonal,treatment,14.142,1.11771,0.07978719,9.35185,106.84,460.64626,-13.496,overcoupled
35,15,0,0,x-axis,treatment,15.0,1.14347,0.07886232,9.24345,106.84,455.30655,-13.397,overcoupled
35,15,15,0,diagonal,treatment,21.213,1.42104,0.07053843,8.26781,106.84,407.24913,-12.453,overcoupled
35,20,0,0,x-axis,treatment,20.0,1.3513,0.07238818,8.48461,106.84,417.92855,-12.672,overcoupled
35,20,20,0,diagonal,treatment,28.284,2.10144,0.05759016,6.75014,106.84,332.49313,-10.754,overcoupled
35,25,0,0,x-axis,treatment,25.0,1.71226,0.0640643,7.50897,106.84,369.87113,-11.644,overcoupled
35,25,25,0,diagonal,treatment,35.355,3.98844,0.04094239,4.79886,106.84,236.37828,-7.971,overcoupled
35,30,0,0,x-axis,treatment,30.0,2.3853,0.05389066,6.31652,106.84,311.13428,-10.204,overcoupled
35,30,30,0,diagonal,treatment,42.426,12.44026,0.02066715,2.4224,106.84,119.3205,-3.031,overcoupled
35,35,0,0,x-axis,treatment,35.0,3.82808,0.04186727,4.90726,106.84,241.718,-8.15,overcoupled
35,35,35,0,diagonal,treatment,49.497,14.64136,0.00397223,0.46558,106.84,22.93342,-2.324,undercoupled
35,40,0,0,x-axis,treatment,40.0,7.7766,0.02799412,3.28119,106.84,161.62229,-5.072,overcoupled
35,40,40,0,diagonal,treatment,56.569,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,45,0,0,x-axis,treatment,45.0,20.48926,0.01342726,1.57381,106.84,77.52141,-0.864,overcoupled
35,45,45,0,diagonal,treatment,63.64,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,50,0,0,x-axis,treatment,50.0,11.25457,0.00328706,0.38528,106.84,18.97763,-3.466,undercoupled
35,50,50,0,diagonal,treatment,70.711,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,55,0,0,x-axis,treatment,55.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,55,55,0,diagonal,treatment,77.782,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,60,0,0,x-axis,treatment,60.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,60,60,0,diagonal,treatment,84.853,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,65,0,0,x-axis,treatment,65.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,65,65,0,diagonal,treatment,91.924,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,70,0,0,x-axis,treatment,70.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,70,70,0,diagonal,treatment,98.995,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,75,0,0,x-axis,treatment,75.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,80,0,0,x-axis,treatment,80.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,85,0,0,x-axis,treatment,85.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,90,0,0,x-axis,treatment,90.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,95,0,0,x-axis,treatment,95.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
35,100,0,0,x-axis,treatment,100.0,0.0,0.0,0.0,106.84,0.0,-240.0,undercoupled
40,0,0,0,x-axis,treatment,0.0,1.01151,0.08628226,9.84133,101.17,484.75647,-13.93,overcoupled
40,0,5,0,y-axis,treatment,5.0,1.03287,0.0853666,9.73689,101.17,479.61205,-13.839,overcoupled
40,0,10,0,y-axis,treatment,10.0,1.10114,0.08261962,9.42357,101.17,464.1788,-13.561,overcoupled
40,0,15,0,y-axis,treatment,15.0,1.23081,0.07804132,8.90137,101.17,438.4567,-13.077,overcoupled
40,0,20,0,y-axis,treatment,20.0,1.45415,0.0716317,8.17029,101.17,402.44576,-12.353,overcoupled
40,0,25,0,y-axis,treatment,25.0,1.84173,0.06339076,7.23033,101.17,356.14598,-11.327,overcoupled
40,0,30,0,y-axis,treatment,30.0,2.56334,0.0533185,6.08149,101.17,299.55737,-9.891,overcoupled
40,0,35,0,y-axis,treatment,35.0,4.10529,0.04141492,4.72377,101.17,232.67991,-7.846,overcoupled
40,0,40,0,y-axis,treatment,40.0,8.28633,0.02768002,3.15717,101.17,155.51362,-4.796,overcoupled
40,0,45,0,y-axis,treatment,45.0,21.16131,0.01326354,1.51284,101.17,74.51806,-0.724,overcoupled
40,0,50,0,y-axis,treatment,50.0,10.58989,0.00324358,0.36996,101.17,18.22331,-3.73,undercoupled
40,0,55,0,y-axis,treatment,55.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,0,60,0,y-axis,treatment,60.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,0,65,0,y-axis,treatment,65.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,0,70,0,y-axis,treatment,70.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,0,75,0,y-axis,treatment,75.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,0,80,0,y-axis,treatment,80.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,0,85,0,y-axis,treatment,85.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,0,90,0,y-axis,treatment,90.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,0,95,0,y-axis,treatment,95.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,0,100,0,y-axis,treatment,100.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,5,0,0,x-axis,treatment,5.0,1.03287,0.0853666,9.73689,101.17,479.61205,-13.839,overcoupled
40,5,5,0,diagonal,treatment,7.071,1.05491,0.08445094,9.63245,101.17,474.46763,-13.747,overcoupled
40,10,0,0,x-axis,treatment,10.0,1.10114,0.08261962,9.42357,101.17,464.1788,-13.561,overcoupled
40,10,10,0,diagonal,treatment,14.142,1.20312,0.07895698,9.00581,101.17,443.60112,-13.176,overcoupled
40,15,0,0,x-axis,treatment,15.0,1.23081,0.07804132,8.90137,101.17,438.4567,-13.077,overcoupled
40,15,15,0,diagonal,treatment,21.213,1.52906,0.06980038,7.96141,101.17,392.15692,-12.135,overcoupled
40,20,0,0,x-axis,treatment,20.0,1.45415,0.0716317,8.17029,101.17,402.44576,-12.353,overcoupled
40,20,20,0,diagonal,treatment,28.284,2.25918,0.05698114,6.49925,101.17,320.13505,-10.44,overcoupled
40,25,0,0,x-axis,treatment,25.0,1.84173,0.06339076,7.23033,101.17,356.14598,-11.327,overcoupled
40,25,25,0,diagonal,treatment,35.355,4.27623,0.04049926,4.61933,101.17,227.53549,-7.669,overcoupled
40,30,0,0,x-axis,treatment,30.0,2.56334,0.0533185,6.08149,101.17,299.55737,-9.891,overcoupled
40,30,30,0,diagonal,treatment,42.426,13.13654,0.02042645,2.32983,101.17,114.76117,-2.795,overcoupled
40,35,0,0,x-axis,treatment,35.0,4.10529,0.04141492,4.72377,101.17,232.67991,-7.846,overcoupled
40,35,35,0,diagonal,treatment,49.497,13.88464,0.00391997,0.44711,101.17,22.02345,-2.554,undercoupled
40,40,0,0,x-axis,treatment,40.0,8.28633,0.02768002,3.15717,101.17,155.51362,-4.796,overcoupled
40,40,40,0,diagonal,treatment,56.569,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,45,0,0,x-axis,treatment,45.0,21.16131,0.01326354,1.51284,101.17,74.51806,-0.724,overcoupled
40,45,45,0,diagonal,treatment,63.64,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,50,0,0,x-axis,treatment,50.0,10.58989,0.00324358,0.36996,101.17,18.22331,-3.73,undercoupled
40,50,50,0,diagonal,treatment,70.711,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,55,0,0,x-axis,treatment,55.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,55,55,0,diagonal,treatment,77.782,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,60,0,0,x-axis,treatment,60.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,60,60,0,diagonal,treatment,84.853,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,65,0,0,x-axis,treatment,65.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,65,65,0,diagonal,treatment,91.924,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,70,0,0,x-axis,treatment,70.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,70,70,0,diagonal,treatment,98.995,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,75,0,0,x-axis,treatment,75.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,80,0,0,x-axis,treatment,80.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,85,0,0,x-axis,treatment,85.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,90,0,0,x-axis,treatment,90.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,95,0,0,x-axis,treatment,95.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
40,100,0,0,x-axis,treatment,100.0,0.0,0.0,0.0,101.17,0.0,-240.0,undercoupled
45,0,0,0,x-axis,treatment,0.0,1.08298,0.08571638,9.50404,95.61,468.14247,-13.633,overcoupled
45,0,5,0,y-axis,treatment,5.0,1.10582,0.08480641,9.40314,95.61,463.17261,-13.543,overcoupled
45,0,10,0,y-axis,treatment,10.0,1.17882,0.08207649,9.10045,95.61,448.26306,-13.265,overcoupled
45,0,15,0,y-axis,treatment,15.0,1.31745,0.07752661,8.59597,95.61,423.4138,-12.782,overcoupled
45,0,20,0,y-axis,treatment,20.0,1.55609,0.07115679,7.8897,95.61,388.62483,-12.059,overcoupled
45,0,25,0,y-axis,treatment,25.0,1.96991,0.06296702,6.98164,95.61,343.89617,-11.035,overcoupled
45,0,30,0,y-axis,treatment,30.0,2.73921,0.0529573,5.87178,95.61,289.2278,-9.603,overcoupled
45,0,35,0,y-axis,treatment,35.0,4.37772,0.04112763,4.56014,95.61,224.61972,-7.567,overcoupled
45,0,40,0,y-axis,treatment,40.0,8.77955,0.02747801,3.0467,95.61,150.07194,-4.545,overcoupled
45,0,45,0,y-axis,treatment,45.0,21.75009,0.01315557,1.45866,95.61,71.84954,-0.605,overcoupled
45,0,50,0,y-axis,treatment,50.0,10.00002,0.0032143,0.35639,95.61,17.555,-3.979,undercoupled
45,0,55,0,y-axis,treatment,55.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,0,60,0,y-axis,treatment,60.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,0,65,0,y-axis,treatment,65.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,0,70,0,y-axis,treatment,70.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
