conic_curve_mm,x_cord,y_cord,angle,temp,Vin,Vout,Cin,Cout,S21_param,inductance,efficiency,L_tx_uH,L_tx_eff_uH,L_rx_eff_uH,C_parasitic_pF,f_srf_MHz,R_skin_ohm,R_total_ohm,proximity_factor,Q_tx,Q_rx,M_nH,k,kQ,k_critical,S11_dB,S22_dB,S12_dB,P_in_W,P_out_W,f_split_low_MHz,f_split_high_MHz,split_gap_kHz,coupling_regime,d_lateral_mm,alignment,group,Vout_measured,Iout_measured,efficiency_measured,notes
30,0,40,30,75.0,12.0,0.484907,86.999,99.547,-3.736,5.53547,10.57629,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,145.83798,0.02462974,2.70527,0.00910437,-0.798,-0.798,-3.736,2.88,0.30459723,6.698,6.8651,167.05,overcoupled,40.0,y-axis,treatment,,,,
30,0,45,30,75.0,12.0,0.346079,86.999,99.547,-0.294,5.53547,23.36401,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,70.02954,0.01182689,1.29903,0.00910437,-0.798,-0.798,-0.294,2.88,0.67288354,6.7403,6.8205,80.19,overcoupled,45.0,y-axis,treatment,,,,
30,0,50,30,75.0,12.0,0.050732,86.999,99.547,-4.759,5.53547,8.35726,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,17.16437,0.00289879,0.3184,0.00910437,-0.798,-0.798,-4.759,2.88,0.24068896,6.78,6.78,0.0,undercoupled,50.0,y-axis,treatment,,,,
30,0,55,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,55.0,y-axis,treatment,,,,
30,0,60,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,60.0,y-axis,treatment,,,,
30,0,65,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,65.0,y-axis,treatment,,,,
30,0,70,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.0,y-axis,treatment,,,,
30,0,75,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,75.0,y-axis,treatment,,,,
30,0,80,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,80.0,y-axis,treatment,,,,
30,0,85,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,85.0,y-axis,treatment,,,,
30,0,90,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,90.0,y-axis,treatment,,,,
30,0,95,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,95.0,y-axis,treatment,,,,
30,0,100,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,100.0,y-axis,treatment,,,,
30,5,5,30,75.0,12.0,0.543162,86.999,99.547,-12.424,5.53547,1.43084,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,444.13383,0.07500722,8.2386,0.00910437,-0.798,-0.798,-12.424,2.88,0.04120806,6.5392,7.0495,510.35,overcoupled,7.071,diagonal,treatment,,,,
30,10,10,30,75.0,12.0,0.54203,86.999,99.547,-11.858,5.53547,1.62986,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,415.26649,0.07013198,7.70311,0.00910437,-0.798,-0.798,-11.858,2.88,0.04694007,6.5541,7.031,476.96,overcoupled,14.142,diagonal,treatment,,,,
30,15,15,30,75.0,12.0,0.539533,86.999,99.547,-10.828,5.53547,2.06584,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,367.15426,0.06200658,6.81064,0.00910437,-0.798,-0.798,-10.828,2.88,0.05949627,6.5791,7.0005,421.42,overcoupled,21.213,diagonal,treatment,,,,
30,20,20,30,75.0,12.0,0.533901,86.999,99.547,-9.159,5.53547,3.03407,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,299.79713,0.05063102,5.56118,0.00910437,-0.798,-0.798,-9.159,2.88,0.08738114,6.6146,6.9584,343.83,overcoupled,28.284,diagonal,treatment,,,,
30,25,25,30,75.0,12.0,0.518042,86.999,99.547,-6.46,5.53547,5.6485,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,213.19511,0.0360053,3.95473,0.00910437,-0.798,-0.798,-6.46,2.88,0.16267677,6.6611,6.9055,244.31,overcoupled,35.355,diagonal,treatment,,,,
30,30,30,30,75.0,12.0,0.440773,86.999,99.547,-1.934,5.53547,16.01732,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,107.7206,0.01819232,1.9982,0.00910437,-0.798,-0.798,-1.934,2.88,0.46129883,6.7192,6.8425,123.37,overcoupled,42.426,diagonal,treatment,,,,
30,35,35,30,75.0,12.0,0.071064,86.999,99.547,-3.475,5.53547,11.231,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,20.74048,0.00350274,0.38473,0.00910437,-0.798,-0.798,-3.475,2.88,0.32345292,6.78,6.78,0.0,undercoupled,49.497,diagonal,treatment,,,,
30,40,40,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,56.569,diagonal,treatment,,,,
30,45,45,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,63.64,diagonal,treatment,,,,
30,50,50,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.711,diagonal,treatment,,,,
30,55,55,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,77.782,diagonal,treatment,,,,
30,60,60,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,84.853,diagonal,treatment,,,,
30,65,65,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,91.924,diagonal,treatment,,,,
30,70,70,30,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,98.995,diagonal,treatment,,,,
30,0,0,40,75.0,12.0,0.541398,86.999,99.547,-11.572,5.53547,1.7406,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,401.37099,0.06778525,7.44536,0.00910437,-0.798,-0.798,-11.572,2.88,0.05012936,6.5613,7.0222,460.91,overcoupled,0.0,x-axis,treatment,,,,
30,5,0,40,75.0,12.0,0.541191,86.999,99.547,-11.483,5.53547,1.77675,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,397.11521,0.06706651,7.36641,0.00910437,-0.798,-0.798,-11.483,2.88,0.05117048,6.5635,7.0195,455.99,overcoupled,5.0,x-axis,treatment,,,,
30,10,0,40,75.0,12.0,0.540531,86.999,99.547,-11.21,5.53547,1.89213,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,384.34788,0.06491031,7.12958,0.00910437,-0.798,-0.798,-11.21,2.88,0.05449324,6.5701,7.0114,441.25,overcoupled,10.0,x-axis,treatment,,,,
30,15,0,40,75.0,12.0,0.539275,86.999,99.547,-10.735,5.53547,2.11058,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,363.069,0.06131664,6.73486,0.00910437,-0.798,-0.798,-10.735,2.88,0.06078463,6.5812,6.9979,416.71,overcoupled,15.0,x-axis,treatment,,,,
30,20,0,40,75.0,12.0,0.537112,86.999,99.547,-10.027,5.53547,2.48469,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,333.27856,0.05628551,6.18225,0.00910437,-0.798,-0.798,-10.027,2.88,0.07155914,6.5969,6.9793,382.37,overcoupled,20.0,x-axis,treatment,,,,
30,25,0,40,75.0,12.0,0.533351,86.999,99.547,-9.027,5.53547,3.12759,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,294.97657,0.0498169,5.47176,0.00910437,-0.798,-0.798,-9.027,2.88,0.09007445,6.6172,6.9555,338.28,overcoupled,25.0,x-axis,treatment,,,,
30,30,0,40,75.0,12.0,0.526327,86.999,99.547,-7.641,5.53547,4.30325,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,248.16302,0.04191083,4.60338,0.00910437,-0.798,-0.798,-7.641,2.88,0.1239335,6.6422,6.9267,284.47,overcoupled,30.0,x-axis,treatment,,,,
30,35,0,40,75.0,12.0,0.511213,86.999,99.547,-5.704,5.53547,6.72321,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,192.83792,0.03256729,3.57711,0.00910437,-0.798,-0.798,-5.704,2.88,0.19362849,6.6722,6.8932,220.95,overcoupled,35.0,x-axis,treatment,,,,
30,40,0,40,75.0,12.0,0.469222,86.999,99.547,-2.956,5.53547,12.65688,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,129.00126,0.02178628,2.39295,0.00910437,-0.798,-0.798,-2.956,2.88,0.36451818,6.7073,6.8551,147.75,overcoupled,40.0,x-axis,treatment,,,,
30,45,0,40,75.0,12.0,0.313629,86.999,99.547,-0.084,5.53547,24.52349,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,61.94477,0.0104615,1.14906,0.00910437,-0.798,-0.798,-0.084,2.88,0.70627638,6.7448,6.8157,70.93,overcoupled,45.0,x-axis,treatment,,,,
30,50,0,40,75.0,12.0,0.040505,86.999,99.547,-5.649,5.53547,6.80897,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,15.18278,0.00256413,0.28164,0.00910437,-0.798,-0.798,-5.649,2.88,0.19609826,6.78,6.78,0.0,undercoupled,50.0,x-axis,treatment,,,,
30,55,0,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,55.0,x-axis,treatment,,,,
30,60,0,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,60.0,x-axis,treatment,,,,
30,65,0,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,65.0,x-axis,treatment,,,,
30,70,0,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.0,x-axis,treatment,,,,
30,75,0,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,75.0,x-axis,treatment,,,,
30,80,0,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,80.0,x-axis,treatment,,,,
30,85,0,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,85.0,x-axis,treatment,,,,
30,90,0,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,90.0,x-axis,treatment,,,,
30,95,0,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,95.0,x-axis,treatment,,,,
30,100,0,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,100.0,x-axis,treatment,,,,
30,0,5,40,75.0,12.0,0.541191,86.999,99.547,-11.483,5.53547,1.77675,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,397.11521,0.06706651,7.36641,0.00910437,-0.798,-0.798,-11.483,2.88,0.05117048,6.5635,7.0195,455.99,overcoupled,5.0,y-axis,treatment,,,,
30,0,10,40,75.0,12.0,0.540531,86.999,99.547,-11.21,5.53547,1.89213,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,384.34788,0.06491031,7.12958,0.00910437,-0.798,-0.798,-11.21,2.88,0.05449324,6.5701,7.0114,441.25,overcoupled,10.0,y-axis,treatment,,,,
30,0,15,40,75.0,12.0,0.539275,86.999,99.547,-10.735,5.53547,2.11058,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,363.069,0.06131664,6.73486,0.00910437,-0.798,-0.798,-10.735,2.88,0.06078463,6.5812,6.9979,416.71,overcoupled,15.0,y-axis,treatment,,,,
30,0,20,40,75.0,12.0,0.537112,86.999,99.547,-10.027,5.53547,2.48469,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,333.27856,0.05628551,6.18225,0.00910437,-0.798,-0.798,-10.027,2.88,0.07155914,6.5969,6.9793,382.37,overcoupled,20.0,y-axis,treatment,,,,
30,0,25,40,75.0,12.0,0.533351,86.999,99.547,-9.027,5.53547,3.12759,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,294.97657,0.0498169,5.47176,0.00910437,-0.798,-0.798,-9.027,2.88,0.09007445,6.6172,6.9555,338.28,overcoupled,25.0,y-axis,treatment,,,,
30,0,30,40,75.0,12.0,0.526327,86.999,99.547,-7.641,5.53547,4.30325,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,248.16302,0.04191083,4.60338,0.00910437,-0.798,-0.798,-7.641,2.88,0.1239335,6.6422,6.9267,284.47,overcoupled,30.0,y-axis,treatment,,,,
30,0,35,40,75.0,12.0,0.511213,86.999,99.547,-5.704,5.53547,6.72321,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,192.83792,0.03256729,3.57711,0.00910437,-0.798,-0.798,-5.704,2.88,0.19362849,6.6722,6.8932,220.95,overcoupled,35.0,y-axis,treatment,,,,
30,0,40,40,75.0,12.0,0.469222,86.999,99.547,-2.956,5.53547,12.65688,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,129.00126,0.02178628,2.39295,0.00910437,-0.798,-0.798,-2.956,2.88,0.36451818,6.7073,6.8551,147.75,overcoupled,40.0,y-axis,treatment,,,,
30,0,45,40,75.0,12.0,0.313629,86.999,99.547,-0.084,5.53547,24.52349,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,61.94477,0.0104615,1.14906,0.00910437,-0.798,-0.798,-0.084,2.88,0.70627638,6.7448,6.8157,70.93,overcoupled,45.0,y-axis,treatment,,,,
30,0,50,40,75.0,12.0,0.040505,86.999,99.547,-5.649,5.53547,6.80897,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,15.18278,0.00256413,0.28164,0.00910437,-0.798,-0.798,-5.649,2.88,0.19609826,6.78,6.78,0.0,undercoupled,50.0,y-axis,treatment,,,,
30,0,55,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,55.0,y-axis,treatment,,,,
30,0,60,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,60.0,y-axis,treatment,,,,
30,0,65,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,65.0,y-axis,treatment,,,,
30,0,70,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.0,y-axis,treatment,,,,
30,0,75,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,75.0,y-axis,treatment,,,,
30,0,80,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,80.0,y-axis,treatment,,,,
30,0,85,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,85.0,y-axis,treatment,,,,
30,0,90,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,90.0,y-axis,treatment,,,,
30,0,95,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,95.0,y-axis,treatment,,,,
30,0,100,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,100.0,y-axis,treatment,,,,
30,5,5,40,75.0,12.0,0.540978,86.999,99.547,-11.393,5.53547,1.81403,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,392.85944,0.06634778,7.28747,0.00910437,-0.798,-0.798,-11.393,2.88,0.05224393,6.5657,7.0168,451.08,overcoupled,7.071,diagonal,treatment,,,,
30,10,10,40,75.0,12.0,0.539544,86.999,99.547,-10.832,5.53547,2.06401,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,367.32478,0.06203538,6.8138,0.00910437,-0.798,-0.798,-10.832,2.88,0.05944337,6.579,7.0006,421.61,overcoupled,14.142,diagonal,treatment,,,,
30,15,15,40,75.0,12.0,0.536385,86.999,99.547,-9.814,5.53547,2.60957,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,324.76701,0.05484804,6.02437,0.00910437,-0.798,-0.798,-9.814,2.88,0.07515551,6.6014,6.974,372.57,overcoupled,21.213,diagonal,treatment,,,,
30,20,20,40,75.0,12.0,0.529291,86.999,99.547,-8.169,5.53547,3.81106,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,265.18613,0.04478577,4.91915,0.00910437,-0.798,-0.798,-8.169,2.88,0.10975867,6.6331,6.9371,304.03,overcoupled,28.284,diagonal,treatment,,,,
30,25,25,40,75.0,12.0,0.509527,86.999,99.547,-5.538,5.53547,6.9838,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,188.58214,0.03184856,3.49816,0.00910437,-0.798,-0.798,-5.538,2.88,0.2011333,6.6745,6.8906,216.07,overcoupled,35.355,diagonal,treatment,,,,
30,30,30,40,75.0,12.0,0.417519,86.999,99.547,-1.339,5.53547,18.36824,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,95.28446,0.01609205,1.76751,0.00910437,-0.798,-0.798,-1.339,2.88,0.52900522,6.7261,6.8352,109.12,overcoupled,42.426,diagonal,treatment,,,,
30,35,35,40,75.0,12.0,0.057207,86.999,99.547,-4.294,5.53547,9.30206,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,18.34603,0.00309836,0.34032,0.00910437,-0.798,-0.798,-4.294,2.88,0.26789931,6.78,6.78,0.0,undercoupled,49.497,diagonal,treatment,,,,
30,40,40,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,56.569,diagonal,treatment,,,,
30,45,45,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,63.64,diagonal,treatment,,,,
30,50,50,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.711,diagonal,treatment,,,,
30,55,55,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,77.782,diagonal,treatment,,,,
30,60,60,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,84.853,diagonal,treatment,,,,
30,65,65,40,75.0,12.0,0.0,86.999,99.547,-240.0,5.53547,0.0,6.33029,6.33383,5.53547,0.0487,306.5,0.4593,2.29652,5.0,117.49,102.68,0.0,0.0,0.0,0.00910437,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,91.924,diagonal,treatment,,,,
